Vehicle_Title,Rating,Response,year,model,engine,num_doors,body type
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.75,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.75,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.375,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),2.5,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV (3.3L 6cyl gas/electric hybrid CVT),3.875,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV 4dr SUV w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.875,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.75,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.25,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2007 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),2.375,Negative,2007,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2013 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),2,Negative,2013,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2013 Toyota Highlander Hybrid SUV 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2013,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2018 Toyota Highlander Hybrid SUV XLE 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),1,Negative,2018,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2009 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),2,Negative,2009,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2009 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.5,Negative,2009,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2011 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2011,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2011 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),2.875,Negative,2011,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2011 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3.5,Negative,2011,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2011 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3.875,Negative,2011,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2011 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3.75,Negative,2011,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2017 Toyota Highlander Hybrid SUV Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2017,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2017 Toyota Highlander Hybrid SUV Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2017,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2017 Toyota Highlander Hybrid SUV Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2017,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2017 Toyota Highlander Hybrid SUV Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),1,Negative,2017,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),1,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),2,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.5,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.25,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.75,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.625,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.875,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2008 Toyota Highlander Hybrid SUV 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.75,Negative,2008,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.75,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV Limited 4dr SUV (3.3L 6cyl gas/electric hybrid CVT),3.25,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),2.75,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV (3.3L 6cyl gas/electric hybrid CVT),1.125,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.5,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.375,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV (3.3L 6cyl gas/electric hybrid CVT),1.625,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.125,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV (3.3L 6cyl gas/electric hybrid CVT),2.375,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),2.5,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.625,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.125,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV (3.3L 6cyl gas/electric hybrid CVT),3.125,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2006 Toyota Highlander Hybrid SUV 4dr SUV AWD (3.3L 6cyl gas/electric hybrid CVT),3.625,Negative,2006,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2010 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.5,Negative,2010,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2010 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD w/3rd Row (3.3L 6cyl gas/electric hybrid CVT),3.625,Negative,2010,Highlander,3.3L 6cyl gas/electric hybrid CVT,4,SUV
2012 Toyota Highlander Hybrid SUV Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3.875,Negative,2012,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2016 Toyota Highlander Hybrid SUV Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2016,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2016 Toyota Highlander Hybrid SUV Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2016,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2016 Toyota Highlander Hybrid SUV Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),3,Negative,2016,Highlander,3.5L 6cyl gas/electric hybrid CVT,4,SUV
2003 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 4A),3.5,Negative,2003,ECHO,1.5L 4cyl 4A,4,Sedan
2003 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),3.875,Negative,2003,ECHO,1.5L 4cyl 5M,4,Sedan
2003 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),1.25,Negative,2003,ECHO,1.5L 4cyl 5M,4,Sedan
2003 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 4A),3.75,Negative,2003,ECHO,1.5L 4cyl 4A,4,Sedan
2003 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),2.625,Negative,2003,ECHO,1.5L 4cyl 5M,4,Sedan
2005 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),1.25,Negative,2005,ECHO,1.5L 4cyl 5M,4,Sedan
2004 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 4A),3.25,Negative,2004,ECHO,1.5L 4cyl 4A,4,Sedan
2004 Toyota ECHO Coupe 2dr Coupe (1.5L 4cyl 5M),1.25,Negative,2004,ECHO,1.5L 4cyl 5M,2,Coupe
2002 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 4A),3,Negative,2002,ECHO,1.5L 4cyl 4A,4,Sedan
2002 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),3.5,Negative,2002,ECHO,1.5L 4cyl 5M,4,Sedan
2002 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),3.875,Negative,2002,ECHO,1.5L 4cyl 5M,4,Sedan
2000 Toyota ECHO Sedan 4dr Sedan,3.875,Negative,2000,ECHO,,4,Sedan
2000 Toyota ECHO Sedan 4dr Sedan,2.75,Negative,2000,ECHO,,4,Sedan
2000 Toyota ECHO Sedan 4dr Sedan,3.625,Negative,2000,ECHO,,4,Sedan
2000 Toyota ECHO Coupe 2dr Coupe,3.5,Negative,2000,ECHO,,2,Coupe
2001 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 4A),3.75,Negative,2001,ECHO,1.5L 4cyl 4A,4,Sedan
2001 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),3.875,Negative,2001,ECHO,1.5L 4cyl 5M,4,Sedan
2001 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),2.375,Negative,2001,ECHO,1.5L 4cyl 5M,4,Sedan
2001 Toyota ECHO Sedan 4dr Sedan (1.5L 4cyl 5M),3.75,Negative,2001,ECHO,1.5L 4cyl 5M,4,Sedan
2001 Toyota ECHO Coupe 2dr Coupe (1.5L 4cyl 5M),3.75,Negative,2001,ECHO,1.5L 4cyl 5M,2,Coupe
2001 Toyota ECHO Coupe 2dr Coupe (1.5L 4cyl 5M),3.875,Negative,2001,ECHO,1.5L 4cyl 5M,2,Coupe
2001 Toyota ECHO Coupe 2dr Coupe (1.5L 4cyl 5M),1.75,Negative,2001,ECHO,1.5L 4cyl 5M,2,Coupe
2001 Toyota ECHO Coupe 2dr Coupe (1.5L 4cyl 5M),3.875,Negative,2001,ECHO,1.5L 4cyl 5M,2,Coupe
2001 Toyota ECHO Coupe 2dr Coupe (1.5L 4cyl 5M),2.75,Negative,2001,ECHO,1.5L 4cyl 5M,2,Coupe
2015 Toyota Prius Plug-in Hatchback Advanced 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),3,Negative,2015,Prius,1.8L 4cyl gas/electric hybrid CVT,4,Hatchback
2012 Toyota Prius Plug-in Hatchback 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),2.25,Negative,2012,Prius,1.8L 4cyl gas/electric hybrid CVT,4,Hatchback
2012 Toyota Prius Plug-in Hatchback 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),2.75,Negative,2012,Prius,1.8L 4cyl gas/electric hybrid CVT,4,Hatchback
2012 Toyota Prius Plug-in Hatchback 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),3.625,Negative,2012,Prius,1.8L 4cyl gas/electric hybrid CVT,4,Hatchback
2017 Toyota Corolla iM Hatchback 4dr Hatchback (1.8L 4cyl 6M),2,Negative,2017,Corolla,1.8L 4cyl 6M,4,Hatchback
2017 Toyota Corolla iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),2,Negative,2017,Corolla,1.8L 4cyl CVT,4,Hatchback
2017 Toyota Corolla iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),3,Negative,2017,Corolla,1.8L 4cyl CVT,4,Hatchback
2017 Toyota Corolla iM Hatchback 4dr Hatchback (1.8L 4cyl 6M),3,Negative,2017,Corolla,1.8L 4cyl 6M,4,Hatchback
2017 Toyota Corolla iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),2,Negative,2017,Corolla,1.8L 4cyl CVT,4,Hatchback
2017 Toyota Corolla iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),3,Negative,2017,Corolla,1.8L 4cyl CVT,4,Hatchback
1998 Toyota Supra Coupe Turbo 2dr Coupe,3.75,Negative,1998,Supra,,2,Coupe
2007 Toyota Camry Solara Convertible SE V6 2dr Convertible (3.3L 6cyl 5A),3,Negative,2007,Camry,3.3L 6cyl 5A,2,Convertible
2007 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),3.75,Negative,2007,Camry,3.3L 6cyl 5A,2,Convertible
2007 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.3L 6cyl 5A),3.375,Negative,2007,Camry,3.3L 6cyl 5A,2,Coupe
2007 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5A),3.625,Negative,2007,Camry,2.4L 4cyl 5A,2,Coupe
2007 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5M),3.75,Negative,2007,Camry,2.4L 4cyl 5M,2,Coupe
2003 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.0L 6cyl 4A),2.875,Negative,2003,Camry,3.0L 6cyl 4A,2,Convertible
2003 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.0L 6cyl 4A),3.375,Negative,2003,Camry,3.0L 6cyl 4A,2,Convertible
2003 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5M),3.75,Negative,2003,Camry,2.4L 4cyl 5M,2,Coupe
2003 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5M),2.375,Negative,2003,Camry,2.4L 4cyl 5M,2,Coupe
2003 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.0L 6cyl 4A),1,Negative,2003,Camry,3.0L 6cyl 4A,2,Coupe
2003 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5M),1,Negative,2003,Camry,2.4L 4cyl 5M,2,Coupe
2003 Toyota Camry Solara Coupe SE V6 2dr Coupe (3.0L 6cyl 4A),3.625,Negative,2003,Camry,3.0L 6cyl 4A,2,Coupe
2005 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),2.625,Negative,2005,Camry,3.3L 6cyl 5A,2,Convertible
2005 Toyota Camry Solara Convertible SE V6 2dr Convertible (3.3L 6cyl 5A),3.75,Negative,2005,Camry,3.3L 6cyl 5A,2,Convertible
2005 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),2.75,Negative,2005,Camry,3.3L 6cyl 5A,2,Convertible
2005 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5M),3.625,Negative,2005,Camry,2.4L 4cyl 5M,2,Coupe
2005 Toyota Camry Solara Coupe SE Sport V6 2dr Coupe (3.3L 6cyl 5A),3.875,Negative,2005,Camry,3.3L 6cyl 5A,2,Coupe
2005 Toyota Camry Solara Coupe SLE 2dr Coupe (2.4L 4cyl 4A),2.875,Negative,2005,Camry,2.4L 4cyl 4A,2,Coupe
2004 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),2,Negative,2004,Camry,3.3L 6cyl 5A,2,Convertible
2004 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),3.125,Negative,2004,Camry,3.3L 6cyl 5A,2,Convertible
2004 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),2.625,Negative,2004,Camry,3.3L 6cyl 5A,2,Convertible
2004 Toyota Camry Solara Coupe SE Sport V6 2dr Coupe (3.3L 6cyl 5A),1.75,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.3L 6cyl 5A),3.375,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SE Sport V6 2dr Coupe (3.3L 6cyl 5A),3.625,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SE Sport V6 2dr Coupe (3.3L 6cyl 5A),3.375,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5M),3.875,Negative,2004,Camry,2.4L 4cyl 5M,2,Coupe
2004 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.3L 6cyl 5A),2.75,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.3L 6cyl 5A),3.375,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.3L 6cyl 5A),1.375,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SE Sport 2dr Coupe (2.4L 4cyl 5M),2.125,Negative,2004,Camry,2.4L 4cyl 5M,2,Coupe
2004 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.3L 6cyl 5A),2.375,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2004 Toyota Camry Solara Coupe SE Sport V6 2dr Coupe (3.3L 6cyl 5A),1.5,Negative,2004,Camry,3.3L 6cyl 5A,2,Coupe
2002 Toyota Camry Solara Convertible SE 2dr Convertible (2.4L 4cyl 4A),3.75,Negative,2002,Camry,2.4L 4cyl 4A,2,Convertible
2002 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5M),3.75,Negative,2002,Camry,2.4L 4cyl 5M,2,Coupe
2002 Toyota Camry Solara Coupe SE V6 2dr Coupe (3.0L 6cyl 5M),2.875,Negative,2002,Camry,3.0L 6cyl 5M,2,Coupe
2008 Toyota Camry Solara Convertible SE V6 2dr Convertible (3.3L 6cyl 5A),2,Negative,2008,Camry,3.3L 6cyl 5A,2,Convertible
2008 Toyota Camry Solara Convertible SE V6 2dr Convertible (3.3L 6cyl 5A),3.375,Negative,2008,Camry,3.3L 6cyl 5A,2,Convertible
2008 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5A),3.75,Negative,2008,Camry,2.4L 4cyl 5A,2,Coupe
2006 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),3.75,Negative,2006,Camry,3.3L 6cyl 5A,2,Convertible
2006 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),3.625,Negative,2006,Camry,3.3L 6cyl 5A,2,Convertible
2006 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),3.5,Negative,2006,Camry,3.3L 6cyl 5A,2,Convertible
2006 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.3L 6cyl 5A),3.75,Negative,2006,Camry,3.3L 6cyl 5A,2,Convertible
2006 Toyota Camry Solara Coupe SE Sport 2dr Coupe (2.4L 4cyl 5A),3.125,Negative,2006,Camry,2.4L 4cyl 5A,2,Coupe
2006 Toyota Camry Solara Coupe SE V6 2dr Coupe (3.3L 6cyl 5A),3.875,Negative,2006,Camry,3.3L 6cyl 5A,2,Coupe
2006 Toyota Camry Solara Coupe SE Sport V6 2dr Coupe (3.3L 6cyl 5A),3.375,Negative,2006,Camry,3.3L 6cyl 5A,2,Coupe
2006 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5A),3.75,Negative,2006,Camry,2.4L 4cyl 5A,2,Coupe
2006 Toyota Camry Solara Coupe SE 2dr Coupe (2.4L 4cyl 5A),3.125,Negative,2006,Camry,2.4L 4cyl 5A,2,Coupe
2006 Toyota Camry Solara Coupe SE Sport V6 2dr Coupe (3.3L 6cyl 5A),2.25,Negative,2006,Camry,3.3L 6cyl 5A,2,Coupe
2000 Toyota Camry Solara Coupe SE 2dr Coupe,3.75,Negative,2000,Camry,,2,Coupe
2000 Toyota Camry Solara Coupe SE 2dr Coupe,3,Negative,2000,Camry,,2,Coupe
2000 Toyota Camry Solara Coupe SE 2dr Coupe,3.125,Negative,2000,Camry,,2,Coupe
2001 Toyota Camry Solara Convertible SLE V6 2dr Convertible (3.0L 6cyl 4A),3.625,Negative,2001,Camry,3.0L 6cyl 4A,2,Convertible
2001 Toyota Camry Solara Coupe SLE V6 2dr Coupe (3.0L 6cyl 4A),3.25,Negative,2001,Camry,3.0L 6cyl 4A,2,Coupe
1999 Toyota Camry Solara Coupe SLE V6 2dr Coupe,3.625,Negative,1999,Camry,,2,Coupe
1999 Toyota Camry Solara Coupe SLE V6 2dr Coupe,2.75,Negative,1999,Camry,,2,Coupe
1999 Toyota Camry Solara Coupe SLE V6 2dr Coupe,3.875,Negative,1999,Camry,,2,Coupe
1999 Toyota Camry Solara Coupe SE V6 2dr Coupe,1.75,Negative,1999,Camry,,2,Coupe
1999 Toyota Camry Solara Coupe SLE V6 2dr Coupe,3.125,Negative,1999,Camry,,2,Coupe
2013 Toyota Avalon Hybrid Sedan XLE Touring 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3,Negative,2013,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2015 Toyota Avalon Hybrid Sedan XLE Premium 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3,Negative,2015,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2015 Toyota Avalon Hybrid Sedan XLE Premium 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),1,Negative,2015,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2018 Toyota Avalon Hybrid Sedan Limited 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),2,Negative,2018,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2018 Toyota Avalon Hybrid Sedan XLE Premium 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),2,Negative,2018,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2017 Toyota Avalon Hybrid Sedan XLE Plus 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),2,Negative,2017,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2017 Toyota Avalon Hybrid Sedan XLE Plus 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),2,Negative,2017,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2014 Toyota Avalon Hybrid Sedan XLE Premium 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3,Negative,2014,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2014 Toyota Avalon Hybrid Sedan XLE Touring 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3,Negative,2014,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2014 Toyota Avalon Hybrid Sedan XLE Premium 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3,Negative,2014,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2014 Toyota Avalon Hybrid Sedan Limited 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3,Negative,2014,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2014 Toyota Avalon Hybrid Sedan Limited 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3,Negative,2014,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2014 Toyota Avalon Hybrid Sedan Limited 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),3.5,Negative,2014,Avalon,2.5L 4cyl gas/electric hybrid CVT,4,Sedan
2007 Toyota FJ Cruiser SUV 4dr SUV (4.0L 6cyl 5A),1,Negative,2007,FJ,4.0L 6cyl 5A,4,SUV
2007 Toyota FJ Cruiser SUV 4dr SUV 4WD (4.0L 6cyl 5A),3.5,Negative,2007,FJ,4.0L 6cyl 5A,4,SUV
2007 Toyota FJ Cruiser SUV 4dr SUV 4WD (4.0L 6cyl 5A),3.875,Negative,2007,FJ,4.0L 6cyl 5A,4,SUV
2007 Toyota FJ Cruiser SUV 4dr SUV 4WD (4.0L 6cyl 5A),3.25,Negative,2007,FJ,4.0L 6cyl 5A,4,SUV
2007 Toyota FJ Cruiser SUV 4dr SUV (4.0L 6cyl 5A),3.75,Negative,2007,FJ,4.0L 6cyl 5A,4,SUV
2007 Toyota FJ Cruiser SUV 4dr SUV 4WD (4.0L 6cyl 5A),2.125,Negative,2007,FJ,4.0L 6cyl 5A,4,SUV
2011 Toyota FJ Cruiser SUV 4dr SUV 4WD (4.0L 6cyl 5A),2.125,Negative,2011,FJ,4.0L 6cyl 5A,4,SUV
